Iteration-1

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -5.0
(West , 1 , 2 , Dormant , 75.0) : Right = -151.13206242172527
(South , 1 , 2 , Dormant , 75.0) : Up = -147.7555305394766
(North , 1 , 2 , Dormant , 75.0) : Craft = -125.74169293915071
(Centre , 1 , 2 , Dormant , 100.0) : Right = -162.8308476557125
(East , 1 , 2 , Dormant , 100.0) : Hit = -138.5308026457511
(West , 1 , 2 , Dormant , 100.0) : Right = -183.6547614679061
(South , 1 , 2 , Dormant , 100.0) : Up = -180.53117439607706
(North , 1 , 2 , Dormant , 100.0) : Down = -180.53117439607706
(Centre , 1 , 2 , Ready , 25.0) : Shoot = -90.26018952254533
(East , 1 , 2 , Ready , 25.0) : Shoot = -45.677088174308324
(West , 1 , 2 , Ready , 25.0) : Shoot = -30.934692675237343
(South , 1 , 2 , Ready , 25.0) : Gather = -26.577456247621576
(North , 1 , 2 , Ready , 25.0) : Stay = -29.741119933877826
(Centre , 1 , 2 , Ready , 50.0) : Up = -158.00140419034656
(East , 1 , 2 , Ready , 50.0) : Shoot = -133.69308955968842
(West , 1 , 2 , Ready , 50.0) : Stay = -93.38492331725072
(South , 1 , 2 , Ready , 50.0) : Gather = -84.1995287860596
(North , 1 , 2 , Ready , 50.0) : Craft = -79.83443999643269
(Centre , 1 , 2 , Ready , 75.0) : Up = -195.00407037423176
(East , 1 , 2 , Ready , 75.0) : Shoot = -196.49399676606174
(West , 1 , 2 , Ready , 75.0) : Stay = -169.27437216240392
(South , 1 , 2 , Ready , 75.0) : Gather = -162.57323785555946
(North , 1 , 2 , Ready , 75.0) : Craft = -130.95676436800983
(Centre , 1 , 2 , Ready , 100.0) : Up = -222.24951659794561
(East , 1 , 2 , Ready , 100.0) : Hit = -214.61516832904027
(West , 1 , 2 , Ready , 100.0) : Stay = -201.15526919281
(South , 1 , 2 , Ready , 100.0) : Gather = -193.11958189633503
(North , 1 , 2 , Ready , 100.0) : Craft = -192.35103193083114
(Centre , 1 , 3 , Dormant , 25.0) : Right = 10.522329412124352
(East , 1 , 3 , Dormant , 25.0) : Shoot = 37.0015327558825
(West , 1 , 3 , Dormant , 25.0) : Shoot = -13.547351947682778
(South , 1 , 3 , Dormant , 25.0) : Up = -14.899738423800788
(North , 1 , 3 , Dormant , 25.0) : Down = -14.899738423800788
(Centre , 1 , 3 , Dormant , 50.0) : Right = -32.171591984219745
(East , 1 , 3 , Dormant , 50.0) : Shoot = 4.880732542351938
(West , 1 , 3 , Dormant , 50.0) : Right = -66.71803213951674
(South , 1 , 3 , Dormant , 50.0) : Up = -61.53606611622219
(North , 1 , 3 , Dormant , 50.0) : Down = -61.53606611622219
(Centre , 1 , 3 , Dormant , 75.0) : Right = -86.72522085864058
(East , 1 , 3 , Dormant , 75.0) : Shoot = -50.05974533265497
(West , 1 , 3 , Dormant , 75.0) : Right = -117.51688162083448
(South , 1 , 3 , Dormant , 75.0) : Up = -112.89813250650539
(North , 1 , 3 , Dormant , 75.0) : Down = -112.89813250650539
(Centre , 1 , 3 , Dormant , 100.0) : Right = -157.66845907512885
(East , 1 , 3 , Dormant , 100.0) : Shoot = -132.042749651632
(West , 1 , 3 , Dormant , 100.0) : Right = -179.34928946760868
(South , 1 , 3 , Dormant , 100.0) : Up = -176.0971649087367
(North , 1 , 3 , Dormant , 100.0) : Down = -176.0971649087367
(Centre , 1 , 3 , Ready , 25.0) : Shoot = -89.66412900656944
(East , 1 , 3 , Ready , 25.0) : Shoot = -45.54645140079002
(West , 1 , 3 , Ready , 25.0) : Shoot = -20.56983221623239
(South , 1 , 3 , Ready , 25.0) : Gather = -26.120193538549437
(North , 1 , 3 , Ready , 25.0) : Stay = -29.264147383030917
(Centre , 1 , 3 , Ready , 50.0) : Down = -156.5900601407851
(East , 1 , 3 , Ready , 50.0) : Shoot = -131.32414388384325
(West , 1 , 3 , Ready , 50.0) : Stay = -85.89349832566572
(South , 1 , 3 , Ready , 50.0) : Gather = -76.92064079805999
(North , 1 , 3 , Ready , 50.0) : Stay = -78.7028444363524
(Centre , 1 , 3 , Ready , 75.0) : Down = -193.69615788488187
(East , 1 , 3 , Ready , 75.0) : Shoot = -185.57536710076872
(West , 1 , 3 , Ready , 75.0) : Stay = -136.07285609749414
(South , 1 , 3 , Ready , 75.0) : Gather = -129.78424420663742
(North , 1 , 3 , Ready , 75.0) : Stay = -130.38863262563575
(Centre , 1 , 3 , Ready , 100.0) : Down = -220.90706367946808
(East , 1 , 3 , Ready , 100.0) : Hit = -214.22338597163855
(West , 1 , 3 , Ready , 100.0) : Stay = -197.0205921954095
(South , 1 , 3 , Ready , 100.0) : Gather = -189.20912100221466
(North , 1 , 3 , Ready , 100.0) : Stay = -190.82476650093113
(Centre , 2 , 0 , Dormant , 25.0) : Up = -44.691773204736606
(East , 2 , 0 , Dormant , 25.0) : Hit = -44.18364303263317
(West , 2 , 0 , Dormant , 25.0) : Right = -65.3689808101552
(South , 2 , 0 , Dormant , 25.0) : Up = -65.34806675725065
(North , 2 , 0 , Dormant , 25.0) : Craft = -30.46945734036234
(Centre , 2 , 0 , Dormant , 50.0) : Up = -95.1489999699651
(East , 2 , 0 , Dormant , 50.0) : Hit = -72.02568598489603
(West , 2 , 0 , Dormant , 50.0) : Right = -116.83590211220715
(South , 2 , 0 , Dormant , 50.0) : Up = -114.31533291754408
(North , 2 , 0 , Dormant , 50.0) : Craft = -84.20742804989194
(Centre , 2 , 0 , Dormant , 75.0) : Up = -155.71057634143366
(East , 2 , 0 , Dormant , 75.0) : Hit = -149.36350877620546
(West , 2 , 0 , Dormant , 75.0) : Right = -174.0213619731849
(South , 2 , 0 , Dormant , 75.0) : Up = -173.47770730559103
(North , 2 , 0 , Dormant , 75.0) : Craft = -143.54720465810627
(Centre , 2 , 0 , Dormant , 100.0) : Right = -191.21533682400985
(East , 2 , 0 , Dormant , 100.0) : Hit = -172.97869095543192
(West , 2 , 0 , Dormant , 100.0) : Right = -206.70928689429076
(South , 2 , 0 , Dormant , 100.0) : Up = -204.38519438374863
(North , 2 , 0 , Dormant , 100.0) : Craft = -195.20096833866714
(Centre , 2 , 0 , Ready , 25.0) : Up = -99.37256719564047
(East , 2 , 0 , Ready , 25.0) : Hit = -100.96658725447156
(West , 2 , 0 , Ready , 25.0) : Right = -81.71261237492772
(South , 2 , 0 , Ready , 25.0) : Up = -81.78536961578504
(North , 2 , 0 , Ready , 25.0) : Craft = -34.33083719852579
(Centre , 2 , 0 , Ready , 50.0) : Up = -156.39933994616075
(East , 2 , 0 , Ready , 50.0) : Hit = -164.82479179410393
(West , 2 , 0 , Ready , 50.0) : Right = -135.12153979615198
(South , 2 , 0 , Ready , 50.0) : Gather = -130.88774699492993
(North , 2 , 0 , Ready , 50.0) : Craft = -86.82915737888675
(Centre , 2 , 0 , Ready , 75.0) : Up = -202.1265579736944
(East , 2 , 0 , Ready , 75.0) : Hit = -209.21315466976858
(West , 2 , 0 , Ready , 75.0) : Right = -187.8759603083563
(South , 2 , 0 , Ready , 75.0) : Up = -187.93453022739286
(North , 2 , 0 , Ready , 75.0) : Craft = -145.60220149753385
(Centre , 2 , 0 , Ready , 100.0) : Up = -224.88094542506985
(East , 2 , 0 , Ready , 100.0) : Hit = -219.74550123359825
(West , 2 , 0 , Ready , 100.0) : Right = -216.76202470983125
(South , 2 , 0 , Ready , 100.0) : Up = -215.02784088649256
(North , 2 , 0 , Ready , 100.0) : Craft = -197.7304105563138
(Centre , 2 , 1 , Dormant , 25.0) : Right = 3.9780720976568507
(East , 2 , 1 , Dormant , 25.0) : Shoot = 29.477044620920857
(West , 2 , 1 , Dormant , 25.0) : Right = -24.59196675171391
(South , 2 , 1 , Dormant , 25.0) : Up = -20.306460924308297
(North , 2 , 1 , Dormant , 25.0) : Down = -20.306460924308297
(Centre , 2 , 1 , Dormant , 50.0) : Up = -89.40857327212602
(East , 2 , 1 , Dormant , 50.0) : Shoot = -68.70980915982432
(West , 2 , 1 , Dormant , 50.0) : Right = -111.75998456702357
(South , 2 , 1 , Dormant , 50.0) : Up = -109.40307225021476
(North , 2 , 1 , Dormant , 50.0) : Craft = -77.82980563568373
(Centre , 2 , 1 , Dormant , 75.0) : Right = -134.94636241214948
(East , 2 , 1 , Dormant , 75.0) : Shoot = -107.0685964852639
(West , 2 , 1 , Dormant , 75.0) : Right = -156.43163276784583
(South , 2 , 1 , Dormant , 75.0) : Up = -153.20884221449137
(North , 2 , 1 , Dormant , 75.0) : Craft = -130.90357533330877
(Centre , 2 , 1 , Dormant , 100.0) : Right = -188.95730767885067
(East , 2 , 1 , Dormant , 100.0) : Hit = -170.37529330074017
(West , 2 , 1 , Dormant , 100.0) : Right = -204.60953312760705
(South , 2 , 1 , Dormant , 100.0) : Up = -202.26169931029358
(North , 2 , 1 , Dormant , 100.0) : Craft = -189.86449118212286
(Centre , 2 , 1 , Ready , 25.0) : Shoot = -89.56073807384244
(East , 2 , 1 , Ready , 25.0) : Shoot = -48.299343694944
(West , 2 , 1 , Ready , 25.0) : Stay = -44.22999915774142
(South , 2 , 1 , Ready , 25.0) : Gather = -31.696073489557335
(North , 2 , 1 , Ready , 25.0) : Craft = -32.17973948267379
(Centre , 2 , 1 , Ready , 50.0) : Up = -153.80854081732696
(East , 2 , 1 , Ready , 50.0) : Shoot = -157.6548960578544
(West , 2 , 1 , Ready , 50.0) : Stay = -130.49620295923805
(South , 2 , 1 , Ready , 50.0) : Gather = -125.95347372366834
(North , 2 , 1 , Ready , 50.0) : Craft = -81.9626230847698
(Centre , 2 , 1 , Ready , 75.0) : Up = -196.67702633037237
(East , 2 , 1 , Ready , 75.0) : Shoot = -200.1289035150546
(West , 2 , 1 , Ready , 75.0) : Stay = -174.39016612881466
(South , 2 , 1 , Ready , 75.0) : Gather = -167.8566531288592
(North , 2 , 1 , Ready , 75.0) : Craft = -134.288229973768
(Centre , 2 , 1 , Ready , 100.0) : Up = -223.15237952275822
(East , 2 , 1 , Ready , 100.0) : Hit = -218.57546809713548
(West , 2 , 1 , Ready , 100.0) : Right = -214.81107810782004
(South , 2 , 1 , Ready , 100.0) : Up = -213.09294108390975
(North , 2 , 1 , Ready , 100.0) : Craft = -193.81366152075557
(Centre , 2 , 2 , Dormant , 25.0) : Right = 10.015597350338668
(East , 2 , 2 , Dormant , 25.0) : Shoot = 36.39780720976569
(West , 2 , 2 , Dormant , 25.0) : Shoot = -18.764122647476263
(South , 2 , 2 , Dormant , 25.0) : Up = -14.897377338078726
(North , 2 , 2 , Dormant , 25.0) : Down = -14.897377338078726
(Centre , 2 , 2 , Dormant , 50.0) : Right = -41.32961644243549
(East , 2 , 2 , Dormant , 50.0) : Shoot = -6.0244586909386495
(West , 2 , 2 , Dormant , 50.0) : Right = -72.92035928583633
(South , 2 , 2 , Dormant , 50.0) : Up = -68.1817478593262
(North , 2 , 2 , Dormant , 50.0) : Down = -68.1817478593262
(Centre , 2 , 2 , Dormant , 75.0) : Right = -128.61924224826467
(East , 2 , 2 , Dormant , 75.0) : Shoot = -99.93714845068331
(West , 2 , 2 , Dormant , 75.0) : Right = -151.1291510816321
(South , 2 , 2 , Dormant , 75.0) : Up = -147.75266475662696
(North , 2 , 2 , Dormant , 75.0) : Craft = -125.74155072112355
(Centre , 2 , 2 , Dormant , 100.0) : Right = -162.8270244930572
(East , 2 , 2 , Dormant , 100.0) : Hit = -138.52754288293286
(West , 2 , 2 , Dormant , 100.0) : Right = -183.65078265456344
(South , 2 , 2 , Dormant , 100.0) : Up = -180.52721893033748
(North , 2 , 2 , Dormant , 100.0) : Down = -180.52721893033748
(Centre , 2 , 2 , Ready , 25.0) : Shoot = -87.11317425955171
(East , 2 , 2 , Ready , 25.0) : Shoot = -45.67599666962661
(West , 2 , 2 , Ready , 25.0) : Shoot = -30.519793903022403
(South , 2 , 2 , Ready , 25.0) : Gather = -26.577456247621576
(North , 2 , 2 , Ready , 25.0) : Stay = -29.37282770943302
(Centre , 2 , 2 , Ready , 50.0) : Up = -151.07643466661045
(East , 2 , 2 , Ready , 50.0) : Shoot = -133.69052944759613
(West , 2 , 2 , Ready , 50.0) : Stay = -92.04587309812786
(South , 2 , 2 , Ready , 50.0) : Gather = -84.1995287860596
(North , 2 , 2 , Ready , 50.0) : Craft = -79.7353613714726
(Centre , 2 , 2 , Ready , 75.0) : Up = -195.0011355639579
(East , 2 , 2 , Ready , 75.0) : Shoot = -196.49004313071785
(West , 2 , 2 , Ready , 75.0) : Stay = -169.27069684959213
(South , 2 , 2 , Ready , 75.0) : Gather = -162.57323785555946
(North , 2 , 2 , Ready , 75.0) : Craft = -130.9566281595913
(Centre , 2 , 2 , Ready , 100.0) : Up = -222.2464960451087
(East , 2 , 2 , Ready , 100.0) : Hit = -214.61061417453422
(West , 2 , 2 , Ready , 100.0) : Stay = -201.15055852832526
(South , 2 , 2 , Ready , 100.0) : Gather = -193.11958189633503
(North , 2 , 2 , Ready , 100.0) : Craft = -192.35081501624757
(Centre , 2 , 3 , Dormant , 25.0) : Right = 10.522590701903846
(East , 2 , 3 , Dormant , 25.0) : Shoot = 37.001559735033865
(West , 2 , 3 , Dormant , 25.0) : Shoot = -13.233145646642487
(South , 2 , 3 , Dormant , 25.0) : Up = -14.374590395733348
(North , 2 , 3 , Dormant , 25.0) : Down = -14.374590395733348
(Centre , 2 , 3 , Dormant , 50.0) : Right = -32.17074308822747
(East , 2 , 3 , Dormant , 50.0) : Shoot = 4.881075971061254
(West , 2 , 3 , Dormant , 50.0) : Right = -65.35479111412286
(South , 2 , 3 , Dormant , 50.0) : Up = -60.37718391023856
(North , 2 , 3 , Dormant , 50.0) : Down = -60.37718391023856
(Centre , 2 , 3 , Dormant , 75.0) : Right = -86.72338463953942
(East , 2 , 3 , Dormant , 75.0) : Shoot = -50.0585790230184
(West , 2 , 3 , Dormant , 75.0) : Right = -117.51463433612808
(South , 2 , 3 , Dormant , 75.0) : Up = -112.89594688163976
(North , 2 , 3 , Dormant , 75.0) : Down = -112.89594688163976
(Centre , 2 , 3 , Dormant , 100.0) : Right = -157.6650925199375
(East , 2 , 3 , Dormant , 100.0) : Shoot = -132.04002047274395
(West , 2 , 3 , Dormant , 100.0) : Right = -179.34560116290362
(South , 2 , 3 , Dormant , 100.0) : Up = -176.0935248664587
(North , 2 , 3 , Dormant , 100.0) : Down = -176.0935248664587
(Centre , 2 , 3 , Ready , 25.0) : Shoot = -86.50269511105103
(East , 2 , 3 , Ready , 25.0) : Shoot = -45.54536196678639
(West , 2 , 3 , Ready , 25.0) : Shoot = -20.26948750092507
(South , 2 , 3 , Ready , 25.0) : Gather = -26.120193538549437
(North , 2 , 3 , Ready , 25.0) : Stay = -28.894418302339883
(Centre , 2 , 3 , Ready , 50.0) : Down = -149.70931363186776
(East , 2 , 3 , Ready , 50.0) : Shoot = -131.32162209000606
(West , 2 , 3 , Ready , 50.0) : Stay = -84.56512801998954
(South , 2 , 3 , Ready , 50.0) : Gather = -76.92064079805999
(North , 2 , 3 , Ready , 50.0) : Stay = -77.8643663831414
(Centre , 2 , 3 , Ready , 75.0) : Down = -193.69330147220398
(East , 2 , 3 , Ready , 75.0) : Shoot = -185.57160077841928
(West , 2 , 3 , Ready , 75.0) : Stay = -136.0701720517263
(South , 2 , 3 , Ready , 75.0) : Gather = -129.78424420663742
(North , 2 , 3 , Ready , 75.0) : Stay = -130.38599572881273
(Centre , 2 , 3 , Ready , 100.0) : Down = -220.9041440239489
(East , 2 , 3 , Ready , 100.0) : Hit = -214.218839195052
(West , 2 , 3 , Ready , 100.0) : Stay = -197.0161890188882
(South , 2 , 3 , Ready , 100.0) : Gather = -189.20912100221466
(North , 2 , 3 , Ready , 100.0) : Stay = -190.82050030199824
Iteration-36

(Centre , 0 , 0 , Dormant , 25.0) : Right = -65.48590215024683
(East , 0 , 0 , Dormant , 25.0) : Hit = -44.38872172019746
(West , 0 , 0 , Dormant , 25.0) : Right = -86.64477605390937
(South , 0 , 0 , Dormant , 25.0) : Gather = -76.01207059603746
(North , 0 , 0 , Dormant , 25.0) : Down = -83.47094496835999
(Centre , 0 , 0 , Dormant , 50.0) : Right = -100.49708446243358
(East , 0 , 0 , Dormant , 50.0) : Hit = -72.39766756994688
(West , 0 , 0 , Dormant , 50.0) : Right = -126.5583602526363
(South , 0 , 0 , Dormant , 50.0) : Up = -122.64916888410589
(North , 0 , 0 , Dormant , 50.0) : Down = -122.64916888410589
(Centre , 0 , 0 , Dormant , 75.0) : Right = -171.17569933975727
(East , 0 , 0 , Dormant , 75.0) : Hit = -150.03773990185516
(West , 0 , 0 , Dormant , 75.0) : Right = -190.54730731820555
(South , 0 , 0 , Dormant , 75.0) : Gather = -187.49651276753696
(North , 0 , 0 , Dormant , 75.0) : Down = -187.64156612143833
(Centre , 0 , 0 , Dormant , 100.0) : Right = -192.15403717358328
(East , 0 , 0 , Dormant , 100.0) : Hit = -173.82264663135336
(West , 0 , 0 , Dormant , 100.0) : Right = -209.23526140913492
(South , 0 , 0 , Dormant , 100.0) : Up = -206.6730777738022
(North , 0 , 0 , Dormant , 100.0) : Down = -206.6730777738022
(Centre , 0 , 0 , Ready , 25.0) : Down = -123.09180066619425
(East , 0 , 0 , Ready , 25.0) : Hit = -101.32475170666916
(West , 0 , 0 , Ready , 25.0) : Right = -103.86347221231568
(South , 0 , 0 , Ready , 25.0) : Gather = -84.02829587984311
(North , 0 , 0 , Ready , 25.0) : Stay = -97.3899309865972
(Centre , 0 , 0 , Ready , 50.0) : Down = -183.97359431056503
(East , 0 , 0 , Ready , 50.0) : Hit = -165.47406245923497
(West , 0 , 0 , Ready , 50.0) : Stay = -145.05216425039504
(South , 0 , 0 , Ready , 50.0) : Gather = -133.66154062907566
(North , 0 , 0 , Ready , 50.0) : Stay = -137.84887487546922
(Centre , 0 , 0 , Ready , 75.0) : Down = -223.04327837936344
(East , 0 , 0 , Ready , 75.0) : Hit = -210.09505252753593
(West , 0 , 0 , Ready , 75.0) : Right = -206.0225041221758
(South , 0 , 0 , Ready , 75.0) : Gather = -193.71219778535936
(North , 0 , 0 , Ready , 75.0) : Stay = -201.14453245301496
(Centre , 0 , 0 , Ready , 100.0) : Down = -233.39395295535235
(East , 0 , 0 , Ready , 100.0) : Hit = -220.68346862004233
(West , 0 , 0 , Ready , 100.0) : Right = -221.54493662511103
(South , 0 , 0 , Ready , 100.0) : Gather = -216.42525560049654
(North , 0 , 0 , Ready , 100.0) : Stay = -219.38944934388638
(Centre , 0 , 1 , Dormant , 25.0) : Right = 3.907513827827213
(East , 0 , 1 , Dormant , 25.0) : Shoot = 29.451409784975322
(West , 0 , 1 , Dormant , 25.0) : Right = -26.159403835855297
(South , 0 , 1 , Dormant , 25.0) : Up = -21.649366186302917
(North , 0 , 1 , Dormant , 25.0) : Down = -21.649366186302917
(Centre , 0 , 1 , Dormant , 50.0) : Right = -96.414051201631
(East , 0 , 1 , Dormant , 50.0) : Shoot = -68.98702038146551
(West , 0 , 1 , Dormant , 50.0) : Right = -122.72819419014115
(South , 0 , 1 , Dormant , 50.0) : Gather = -117.19125022672897
(North , 0 , 1 , Dormant , 50.0) : Down = -118.78107274186462
(Centre , 0 , 1 , Dormant , 75.0) : Right = -135.55781487869078
(East , 0 , 1 , Dormant , 75.0) : Shoot = -107.56494595016596
(West , 0 , 1 , Dormant , 75.0) : Right = -160.00998108100373
(South , 0 , 1 , Dormant , 75.0) : Up = -156.3421561506568
(North , 0 , 1 , Dormant , 75.0) : Down = -156.3421561506568
(Centre , 0 , 1 , Dormant , 100.0) : Right = -189.839378557214
(East , 0 , 1 , Dormant , 100.0) : Hit = -171.15431308609737
(West , 0 , 1 , Dormant , 100.0) : Right = -207.23245954341166
(South , 0 , 1 , Dormant , 100.0) : Up = -204.62349739548205
(North , 0 , 1 , Dormant , 100.0) : Down = -204.62349739548205
(Centre , 0 , 1 , Ready , 25.0) : Down = -97.12323970552566
(East , 0 , 1 , Ready , 25.0) : Shoot = -48.52114565917232
(West , 0 , 1 , Ready , 25.0) : Stay = -45.79435382606435
(South , 0 , 1 , Ready , 25.0) : Gather = -32.02427895211834
(North , 0 , 1 , Ready , 25.0) : Stay = -35.60523076356809
(Centre , 0 , 1 , Ready , 50.0) : Down = -180.704356800035
(East , 0 , 1 , Ready , 50.0) : Shoot = -158.2322807091559
(West , 0 , 1 , Ready , 50.0) : Stay = -141.41890940086734
(South , 0 , 1 , Ready , 50.0) : Gather = -127.1491614270885
(North , 0 , 1 , Ready , 50.0) : Stay = -133.77112305700862
(Centre , 0 , 1 , Ready , 75.0) : Down = -211.94216613572917
(East , 0 , 1 , Ready , 75.0) : Shoot = -200.95384128003317
(West , 0 , 1 , Ready , 75.0) : Stay = -178.0574952791279
(South , 0 , 1 , Ready , 75.0) : Gather = -169.03183719972054
(North , 0 , 1 , Ready , 75.0) : Stay = -171.60452138457842
(Centre , 0 , 1 , Ready , 100.0) : Down = -232.38130860960752
(East , 0 , 1 , Ready , 100.0) : Hit = -219.49958855700646
(West , 0 , 1 , Ready , 100.0) : Right = -219.92196462715913
(South , 0 , 1 , Ready , 100.0) : Gather = -214.19837490229133
(North , 0 , 1 , Ready , 100.0) : Stay = -217.4585841862091
(Centre , 0 , 2 , Dormant , 25.0) : Right = 9.962816377749375
(East , 0 , 2 , Dormant , 25.0) : Shoot = 36.390751382782724
(West , 0 , 2 , Dormant , 25.0) : Shoot = -19.938094100223857
(South , 0 , 2 , Dormant , 25.0) : Up = -15.707041271677747
(North , 0 , 2 , Dormant , 25.0) : Down = -15.707041271677747
(Centre , 0 , 2 , Dormant , 50.0) : Right = -41.527037395191655
(East , 0 , 2 , Dormant , 50.0) : Shoot = -6.124642675118604
(West , 0 , 2 , Dormant , 50.0) : Right = -75.088518190438
(South , 0 , 2 , Dormant , 50.0) : Up = -70.05429607115104
(North , 0 , 2 , Dormant , 50.0) : Down = -70.05429607115104
(Centre , 0 , 2 , Dormant , 75.0) : Right = -129.13087027036113
(East , 0 , 2 , Dormant , 75.0) : Shoot = -100.32842756933698
(West , 0 , 2 , Dormant , 75.0) : Right = -154.42524988359077
(South , 0 , 2 , Dormant , 75.0) : Up = -150.63109294160634
(North , 0 , 2 , Dormant , 75.0) : Down = -150.63109294160634
(Centre , 0 , 2 , Dormant , 100.0) : Right = -163.5939281155765
(East , 0 , 2 , Dormant , 100.0) : Hit = -139.18054997149954
(West , 0 , 2 , Dormant , 100.0) : Right = -184.6029301849445
(South , 0 , 2 , Dormant , 100.0) : Up = -181.45157987453933
(North , 0 , 2 , Dormant , 100.0) : Down = -181.45157987453933
(Centre , 0 , 2 , Ready , 25.0) : Shoot = -91.6402039403623
(East , 0 , 2 , Ready , 25.0) : Shoot = -45.8903820040832
(West , 0 , 2 , Ready , 25.0) : Shoot = -31.691884151755616
(South , 0 , 2 , Ready , 25.0) : Gather = -26.892143858057448
(North , 0 , 2 , Ready , 25.0) : Stay = -30.000382673630035
(Centre , 0 , 2 , Ready , 50.0) : Down = -161.06515745253154
(East , 0 , 2 , Ready , 50.0) : Shoot = -134.1972540257937
(West , 0 , 2 , Ready , 50.0) : Stay = -94.24698526466676
(South , 0 , 2 , Ready , 50.0) : Gather = -84.9702954370673
(North , 0 , 2 , Ready , 50.0) : Stay = -86.79432671533533
