Iteration-1

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -5.0
(Centre , 2 , 2 , Dormant , 75.0) : Left = -13.258781250000002
(East , 2 , 2 , Dormant , 75.0) : Hit = -11.8629375
(West , 2 , 2 , Dormant , 75.0) : Shoot = -13.11875
(South , 2 , 2 , Dormant , 75.0) : Stay = -13.300218749999999
(North , 2 , 2 , Dormant , 75.0) : Craft = -13.125
(Centre , 2 , 2 , Dormant , 100.0) : Left = -13.3093125
(East , 2 , 2 , Dormant , 100.0) : Hit = -13.810500000000001
(West , 2 , 2 , Dormant , 100.0) : Stay = -13.125
(South , 2 , 2 , Dormant , 100.0) : Stay = -13.350750000000001
(North , 2 , 2 , Dormant , 100.0) : Craft = -13.125
(Centre , 2 , 2 , Ready , 25.0) : Shoot = -19.632421875
(East , 2 , 2 , Ready , 25.0) : Shoot = -7.72265625
(West , 2 , 2 , Ready , 25.0) : Shoot = 2.6171875
(South , 2 , 2 , Ready , 25.0) : Up = -9.8090625
(North , 2 , 2 , Ready , 25.0) : Stay = -11.47220703125
(Centre , 2 , 2 , Ready , 50.0) : Hit = -32.663671875
(East , 2 , 2 , Ready , 50.0) : Hit = -29.50625
(West , 2 , 2 , Ready , 50.0) : Shoot = -12.3046875
(South , 2 , 2 , Ready , 50.0) : Stay = -13.1908203125
(North , 2 , 2 , Ready , 50.0) : Craft = -13.08828125
(Centre , 2 , 2 , Ready , 75.0) : Left = -33.555078125
(East , 2 , 2 , Ready , 75.0) : Hit = -35.26484375
(West , 2 , 2 , Ready , 75.0) : Stay = -13.125
(South , 2 , 2 , Ready , 75.0) : Stay = -13.572890625
(North , 2 , 2 , Ready , 75.0) : Craft = -13.125
(Centre , 2 , 2 , Ready , 100.0) : Left = -33.56328125
(East , 2 , 2 , Ready , 100.0) : Left = -35.740625
(West , 2 , 2 , Ready , 100.0) : Stay = -13.125
(South , 2 , 2 , Ready , 100.0) : Stay = -13.610625
(North , 2 , 2 , Ready , 100.0) : Craft = -13.125
(Centre , 2 , 3 , Dormant , 25.0) : Shoot = 16.125781250000003
(East , 2 , 3 , Dormant , 25.0) : Shoot = 35.675281250000005
(West , 2 , 3 , Dormant , 25.0) : Shoot = 3.056640625
(South , 2 , 3 , Dormant , 25.0) : Up = -7.07325
(North , 2 , 3 , Dormant , 25.0) : Down = -7.07325
(Centre , 2 , 3 , Dormant , 50.0) : Hit = -7.717718750000001
(East , 2 , 3 , Dormant , 50.0) : Hit = -1.31
(West , 2 , 3 , Dormant , 50.0) : Shoot = -12.01171875
(South , 2 , 3 , Dormant , 50.0) : Gather = -12.709765625000001
(North , 2 , 3 , Dormant , 50.0) : Down = -12.812359375
(Centre , 2 , 3 , Dormant , 75.0) : Left = -13.258781250000002
(East , 2 , 3 , Dormant , 75.0) : Hit = -11.8629375
(West , 2 , 3 , Dormant , 75.0) : Shoot = -13.076171875
(South , 2 , 3 , Dormant , 75.0) : Stay = -13.300218749999999
(North , 2 , 3 , Dormant , 75.0) : Craft = -13.125
(Centre , 2 , 3 , Dormant , 100.0) : Left = -13.3093125
(East , 2 , 3 , Dormant , 100.0) : Hit = -13.810500000000001
(West , 2 , 3 , Dormant , 100.0) : Stay = -13.125
(South , 2 , 3 , Dormant , 100.0) : Stay = -13.350750000000001
(North , 2 , 3 , Dormant , 100.0) : Craft = -13.125
(Centre , 2 , 3 , Ready , 25.0) : Shoot = -19.593359375
(East , 2 , 3 , Ready , 25.0) : Shoot = -7.719921875000001
(West , 2 , 3 , Ready , 25.0) : Shoot = 3.056640625
(South , 2 , 3 , Ready , 25.0) : Up = -9.8090625
(North , 2 , 3 , Ready , 25.0) : Stay = -11.47220703125
(Centre , 2 , 3 , Ready , 50.0) : Hit = -32.663671875
(East , 2 , 3 , Ready , 50.0) : Hit = -29.50625
(West , 2 , 3 , Ready , 50.0) : Shoot = -12.01171875
(South , 2 , 3 , Ready , 50.0) : Stay = -13.1908203125
(North , 2 , 3 , Ready , 50.0) : Craft = -13.08828125
(Centre , 2 , 3 , Ready , 75.0) : Left = -33.555078125
(East , 2 , 3 , Ready , 75.0) : Hit = -35.26484375
(West , 2 , 3 , Ready , 75.0) : Shoot = -13.076171875
(South , 2 , 3 , Ready , 75.0) : Stay = -13.572890625
(North , 2 , 3 , Ready , 75.0) : Craft = -13.125
(Centre , 2 , 3 , Ready , 100.0) : Left = -33.56328125
(East , 2 , 3 , Ready , 100.0) : Left = -35.740625
(West , 2 , 3 , Ready , 100.0) : Stay = -13.125
(South , 2 , 3 , Ready , 100.0) : Stay = -13.610625
(North , 2 , 3 , Ready , 100.0) : Craft = -13.125
Iteration-4

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -7.819820234374999
(East , 0 , 0 , Dormant , 25.0) : Hit = -1.3166
(West , 0 , 0 , Dormant , 25.0) : Right = -13.133133593750001
(South , 0 , 0 , Dormant , 25.0) : Gather = -12.80933544921875
(North , 0 , 0 , Dormant , 25.0) : Down = -12.910026054687501
(Centre , 0 , 0 , Dormant , 50.0) : Hit = -7.8590546093750016
(East , 0 , 0 , Dormant , 50.0) : Hit = -1.3898500000000003
(West , 0 , 0 , Dormant , 50.0) : Right = -13.176727343750002
(South , 0 , 0 , Dormant , 50.0) : Gather = -12.835448730468752
(North , 0 , 0 , Dormant , 50.0) : Down = -12.9608151171875
(Centre , 0 , 0 , Dormant , 75.0) : Left = -13.4710571875
(East , 0 , 0 , Dormant , 75.0) : Hit = -13.966455000000002
(West , 0 , 0 , Dormant , 75.0) : Stay = -13.28125
(South , 0 , 0 , Dormant , 75.0) : Stay = -13.530073750000001
(North , 0 , 0 , Dormant , 75.0) : Stay = -13.530073750000001
(Centre , 0 , 0 , Dormant , 100.0) : Left = -13.471432187500001
(East , 0 , 0 , Dormant , 100.0) : Hit = -13.986767500000001
(West , 0 , 0 , Dormant , 100.0) : Stay = -13.28125
(South , 0 , 0 , Dormant , 100.0) : Stay = -13.530448750000001
(North , 0 , 0 , Dormant , 100.0) : Stay = -13.530448750000001
(Centre , 0 , 0 , Ready , 25.0) : Hit = -32.0539482421875
(East , 0 , 0 , Ready , 25.0) : Hit = -27.95125
(West , 0 , 0 , Ready , 25.0) : Stay = -13.2622265625
(South , 0 , 0 , Ready , 25.0) : Stay = -13.294068115234374
(North , 0 , 0 , Ready , 25.0) : Stay = -13.303022167968749
(Centre , 0 , 0 , Ready , 50.0) : Hit = -32.8383271484375
(East , 0 , 0 , Ready , 50.0) : Hit = -29.675375000000003
(West , 0 , 0 , Ready , 50.0) : Stay = -13.2661328125
(South , 0 , 0 , Ready , 50.0) : Stay = -13.329741943359377
(North , 0 , 0 , Ready , 50.0) : Stay = -13.34085419921875
(Centre , 0 , 0 , Ready , 75.0) : Left = -33.72833203125
(East , 0 , 0 , Ready , 75.0) : Left = -35.92172265625
(West , 0 , 0 , Ready , 75.0) : Stay = -13.28125
(South , 0 , 0 , Ready , 75.0) : Stay = -13.7934953125
(North , 0 , 0 , Ready , 75.0) : Stay = -13.7934953125
(Centre , 0 , 0 , Ready , 100.0) : Left = -33.72833203125
(East , 0 , 0 , Ready , 100.0) : Left = -35.92172265625
(West , 0 , 0 , Ready , 100.0) : Stay = -13.28125
(South , 0 , 0 , Ready , 100.0) : Stay = -13.7937296875
(North , 0 , 0 , Ready , 100.0) : Stay = -13.7937296875
(Centre , 0 , 1 , Dormant , 25.0) : Shoot = 13.433433203125
(East , 0 , 1 , Dormant , 25.0) : Shoot = 34.835425
(West , 0 , 1 , Dormant , 25.0) : Shoot = 0.0601328125000002
(South , 0 , 1 , Dormant , 25.0) : Up = -7.583100585937499
(North , 0 , 1 , Dormant , 25.0) : Down = -7.583100585937499
(Centre , 0 , 1 , Dormant , 50.0) : Hit = -7.8590546093750016
(East , 0 , 1 , Dormant , 50.0) : Hit = -1.3898500000000003
(West , 0 , 1 , Dormant , 50.0) : Right = -13.176727343750002
(South , 0 , 1 , Dormant , 50.0) : Gather = -12.835448730468752
(North , 0 , 1 , Dormant , 50.0) : Down = -12.9608151171875
(Centre , 0 , 1 , Dormant , 75.0) : Left = -13.409426093750001
(East , 0 , 1 , Dormant , 75.0) : Hit = -12.00026
(West , 0 , 1 , Dormant , 75.0) : Shoot = -13.2757890625
(South , 0 , 1 , Dormant , 75.0) : Stay = -13.4593111328125
(North , 0 , 1 , Dormant , 75.0) : Stay = -13.4593111328125
(Centre , 0 , 1 , Dormant , 100.0) : Left = -13.471432187500001
(East , 0 , 1 , Dormant , 100.0) : Hit = -13.986767500000001
(West , 0 , 1 , Dormant , 100.0) : Stay = -13.28125
(South , 0 , 1 , Dormant , 100.0) : Stay = -13.530448750000001
(North , 0 , 1 , Dormant , 100.0) : Stay = -13.530448750000001
(Centre , 0 , 1 , Ready , 25.0) : Shoot = -20.458733398437502
(East , 0 , 1 , Ready , 25.0) : Shoot = -8.0121875
(West , 0 , 1 , Ready , 25.0) : Shoot = 0.0419921875
(South , 0 , 1 , Ready , 25.0) : Up = -10.22260986328125
(North , 0 , 1 , Ready , 25.0) : Stay = -11.514723999023438
(Centre , 0 , 1 , Ready , 50.0) : Hit = -32.8383271484375
(East , 0 , 1 , Ready , 50.0) : Hit = -29.675375000000003
(West , 0 , 1 , Ready , 50.0) : Stay = -13.2661328125
(South , 0 , 1 , Ready , 50.0) : Stay = -13.329741943359377
(North , 0 , 1 , Ready , 50.0) : Stay = -13.34085419921875
(Centre , 0 , 1 , Ready , 75.0) : Left = -33.719513671875
(East , 0 , 1 , Ready , 75.0) : Hit = -35.4525625
(West , 0 , 1 , Ready , 75.0) : Shoot = -13.2802734375
(South , 0 , 1 , Ready , 75.0) : Stay = -13.73964794921875
(North , 0 , 1 , Ready , 75.0) : Stay = -13.73964794921875
(Centre , 0 , 1 , Ready , 100.0) : Left = -33.72833203125
(East , 0 , 1 , Ready , 100.0) : Left = -35.92172265625
(West , 0 , 1 , Ready , 100.0) : Stay = -13.28125
(South , 0 , 1 , Ready , 100.0) : Stay = -13.7937296875
(North , 0 , 1 , Ready , 100.0) : Stay = -13.7937296875
(Centre , 0 , 2 , Dormant , 25.0) : Shoot = 15.841994140625001
(East , 0 , 2 , Dormant , 25.0) : Shoot = 35.65700625
(West , 0 , 2 , Dormant , 25.0) : Shoot = 2.532109375
(South , 0 , 2 , Dormant , 25.0) : Up = -7.122068164062499
(North , 0 , 2 , Dormant , 25.0) : Down = -7.122068164062499
(Centre , 0 , 2 , Dormant , 50.0) : Hit = -7.8590546093750016
(East , 0 , 2 , Dormant , 50.0) : Hit = -1.3898500000000003
(West , 0 , 2 , Dormant , 50.0) : Shoot = -12.4338515625
(South , 0 , 2 , Dormant , 50.0) : Gather = -12.835448730468752
(North , 0 , 2 , Dormant , 50.0) : Down = -12.9608151171875
(Centre , 0 , 2 , Dormant , 75.0) : Left = -13.408374453124999
(East , 0 , 2 , Dormant , 75.0) : Hit = -11.9595528125
(West , 0 , 2 , Dormant , 75.0) : Shoot = -13.2748515625
(South , 0 , 2 , Dormant , 75.0) : Stay = -13.458259492187501
(North , 0 , 2 , Dormant , 75.0) : Stay = -13.458259492187501
(Centre , 0 , 2 , Dormant , 100.0) : Left = -13.471432187500001
(East , 0 , 2 , Dormant , 100.0) : Hit = -13.986767500000001
(West , 0 , 2 , Dormant , 100.0) : Shoot = -13.2809375
(South , 0 , 2 , Dormant , 100.0) : Stay = -13.530448750000001
(North , 0 , 2 , Dormant , 100.0) : Stay = -13.530448750000001
(Centre , 0 , 2 , Ready , 25.0) : Shoot = -19.7361748046875
(East , 0 , 2 , Ready , 25.0) : Shoot = -7.763359375
(West , 0 , 2 , Ready , 25.0) : Shoot = 2.529296875
(South , 0 , 2 , Ready , 25.0) : Up = -9.87435107421875
(North , 0 , 2 , Ready , 25.0) : Stay = -11.446658911132811
(Centre , 0 , 2 , Ready , 50.0) : Hit = -32.8383271484375
(East , 0 , 2 , Ready , 50.0) : Hit = -29.675375000000003
(West , 0 , 2 , Ready , 50.0) : Shoot = -12.4482421875
(South , 0 , 2 , Ready , 50.0) : Stay = -13.329741943359377
(North , 0 , 2 , Ready , 50.0) : Stay = -13.34085419921875
(Centre , 0 , 2 , Ready , 75.0) : Left = -33.7194111328125
(East , 0 , 2 , Ready , 75.0) : Hit = -35.44586328125
(West , 0 , 2 , Ready , 75.0) : Shoot = -13.2802734375
(South , 0 , 2 , Ready , 75.0) : Stay = -13.73891376953125
(North , 0 , 2 , Ready , 75.0) : Stay = -13.73891376953125
(Centre , 0 , 2 , Ready , 100.0) : Left = -33.72833203125
(East , 0 , 2 , Ready , 100.0) : Left = -35.92172265625
(West , 0 , 2 , Ready , 100.0) : Stay = -13.28125
(South , 0 , 2 , Ready , 100.0) : Stay = -13.7937296875
(North , 0 , 2 , Ready , 100.0) : Stay = -13.7937296875
(Centre , 0 , 3 , Dormant , 25.0) : Shoot = 16.097705078125
(East , 0 , 3 , Dormant , 25.0) : Shoot = 35.67455546875
(West , 0 , 3 , Dormant , 25.0) : Shoot = 2.99072265625
(South , 0 , 3 , Dormant , 25.0) : Up = -7.078975937499999
(North , 0 , 3 , Dormant , 25.0) : Down = -7.078975937499999
(Centre , 0 , 3 , Dormant , 50.0) : Hit = -7.8590546093750016
(East , 0 , 3 , Dormant , 50.0) : Hit = -1.3898500000000003
(West , 0 , 3 , Dormant , 50.0) : Shoot = -12.1407421875
(South , 0 , 3 , Dormant , 50.0) : Gather = -12.835448730468752
(North , 0 , 3 , Dormant , 50.0) : Down = -12.9608151171875
(Centre , 0 , 3 , Dormant , 75.0) : Left = -13.3990609765625
(East , 0 , 3 , Dormant , 75.0) : Hit = -11.95885171875
(West , 0 , 3 , Dormant , 75.0) : Shoot = -13.22810546875
(South , 0 , 3 , Dormant , 75.0) : Stay = -13.458259492187501
(North , 0 , 3 , Dormant , 75.0) : Stay = -13.458259492187501
(Centre , 0 , 3 , Dormant , 100.0) : Left = -13.471432187500001
(East , 0 , 3 , Dormant , 100.0) : Hit = -13.986767500000001
(West , 0 , 3 , Dormant , 100.0) : Shoot = -13.2809375
(South , 0 , 3 , Dormant , 100.0) : Stay = -13.530448750000001
(North , 0 , 3 , Dormant , 100.0) : Stay = -13.530448750000001
(Centre , 0 , 3 , Ready , 25.0) : Shoot = -19.6917412109375
(East , 0 , 3 , Ready , 25.0) : Shoot = -7.760283203124999
(West , 0 , 3 , Ready , 25.0) : Shoot = 2.99072265625
(South , 0 , 3 , Ready , 25.0) : Up = -9.844267187499998
(North , 0 , 3 , Ready , 25.0) : Stay = -11.446291821289062
(Centre , 0 , 3 , Ready , 50.0) : Hit = -32.8383271484375
(East , 0 , 3 , Ready , 50.0) : Hit = -29.675375000000003
(West , 0 , 3 , Ready , 50.0) : Shoot = -12.1435546875
(South , 0 , 3 , Ready , 50.0) : Stay = -13.329741943359377
(North , 0 , 3 , Ready , 50.0) : Stay = -13.34085419921875
(Centre , 0 , 3 , Ready , 75.0) : Left = -33.71422314453125
(East , 0 , 3 , Ready , 75.0) : Hit = -35.445794921875
(West , 0 , 3 , Ready , 75.0) : Shoot = -13.22998046875
(South , 0 , 3 , Ready , 75.0) : Stay = -13.73891376953125
(North , 0 , 3 , Ready , 75.0) : Stay = -13.73891376953125
(Centre , 0 , 3 , Ready , 100.0) : Left = -33.72833203125
(East , 0 , 3 , Ready , 100.0) : Left = -35.92172265625
(West , 0 , 3 , Ready , 100.0) : Stay = -13.28125
(South , 0 , 3 , Ready , 100.0) : Stay = -13.7937296875
(North , 0 , 3 , Ready , 100.0) : Stay = -13.7937296875
(Centre , 1 , 0 , Dormant , 25.0) : Hit = -7.819820234374999
(East , 1 , 0 , Dormant , 25.0) : Hit = -1.3166
(West , 1 , 0 , Dormant , 25.0) : Right = -13.133133593750001
(South , 1 , 0 , Dormant , 25.0) : Gather = -12.80933544921875
(North , 1 , 0 , Dormant , 25.0) : Craft = -12.032164843750001
(Centre , 1 , 0 , Dormant , 50.0) : Hit = -7.8590546093750016
(East , 1 , 0 , Dormant , 50.0) : Hit = -1.3898500000000003
(West , 1 , 0 , Dormant , 50.0) : Right = -13.176727343750002
(South , 1 , 0 , Dormant , 50.0) : Gather = -12.835448730468752
(North , 1 , 0 , Dormant , 50.0) : Down = -12.9608151171875
(Centre , 1 , 0 , Dormant , 75.0) : Left = -13.4710571875
(East , 1 , 0 , Dormant , 75.0) : Hit = -13.966455000000002
(West , 1 , 0 , Dormant , 75.0) : Stay = -13.28125
(South , 1 , 0 , Dormant , 75.0) : Stay = -13.530073750000001
(North , 1 , 0 , Dormant , 75.0) : Craft = -13.33868828125
(Centre , 1 , 0 , Dormant , 100.0) : Left = -13.471432187500001
(East , 1 , 0 , Dormant , 100.0) : Hit = -13.986767500000001
(West , 1 , 0 , Dormant , 100.0) : Stay = -13.28125
(South , 1 , 0 , Dormant , 100.0) : Stay = -13.530448750000001
(North , 1 , 0 , Dormant , 100.0) : Craft = -13.35068125
(Centre , 1 , 0 , Ready , 25.0) : Hit = -32.0539482421875
(East , 1 , 0 , Ready , 25.0) : Hit = -27.95125
(West , 1 , 0 , Ready , 25.0) : Stay = -13.2622265625
(South , 1 , 0 , Ready , 25.0) : Stay = -13.294068115234374
(North , 1 , 0 , Ready , 25.0) : Craft = -12.3465068359375
(Centre , 1 , 0 , Ready , 50.0) : Hit = -32.8383271484375
(East , 1 , 0 , Ready , 50.0) : Hit = -29.675375000000003
(West , 1 , 0 , Ready , 50.0) : Stay = -13.2661328125
(South , 1 , 0 , Ready , 50.0) : Stay = -13.329741943359377
(North , 1 , 0 , Ready , 50.0) : Craft = -13.250646484375
(Centre , 1 , 0 , Ready , 75.0) : Left = -33.72833203125
(East , 1 , 0 , Ready , 75.0) : Left = -35.92172265625
(West , 1 , 0 , Ready , 75.0) : Stay = -13.28125
(South , 1 , 0 , Ready , 75.0) : Stay = -13.7934953125
(North , 1 , 0 , Ready , 75.0) : Craft = -13.359138671875
(Centre , 1 , 0 , Ready , 100.0) : Left = -33.72833203125
(East , 1 , 0 , Ready , 100.0) : Left = -35.92172265625
(West , 1 , 0 , Ready , 100.0) : Stay = -13.28125
(South , 1 , 0 , Ready , 100.0) : Stay = -13.7937296875
(North , 1 , 0 , Ready , 100.0) : Craft = -13.370171875
(Centre , 1 , 1 , Dormant , 25.0) : Shoot = 13.433433203125
(East , 1 , 1 , Dormant , 25.0) : Shoot = 34.835425
(West , 1 , 1 , Dormant , 25.0) : Shoot = 0.0601328125000002
(South , 1 , 1 , Dormant , 25.0) : Up = -7.583100585937499
(North , 1 , 1 , Dormant , 25.0) : Down = -7.583100585937499
(Centre , 1 , 1 , Dormant , 50.0) : Hit = -7.8590546093750016
(East , 1 , 1 , Dormant , 50.0) : Hit = -1.3898500000000003
(West , 1 , 1 , Dormant , 50.0) : Right = -13.176727343750002
(South , 1 , 1 , Dormant , 50.0) : Gather = -12.835448730468752
(North , 1 , 1 , Dormant , 50.0) : Down = -12.9608151171875
(Centre , 1 , 1 , Dormant , 75.0) : Left = -13.409426093750001
(East , 1 , 1 , Dormant , 75.0) : Hit = -12.00026
(West , 1 , 1 , Dormant , 75.0) : Shoot = -13.2757890625
(South , 1 , 1 , Dormant , 75.0) : Stay = -13.4593111328125
(North , 1 , 1 , Dormant , 75.0) : Craft = -13.33868828125
(Centre , 1 , 1 , Dormant , 100.0) : Left = -13.471432187500001
(East , 1 , 1 , Dormant , 100.0) : Hit = -13.986767500000001
(West , 1 , 1 , Dormant , 100.0) : Stay = -13.28125
(South , 1 , 1 , Dormant , 100.0) : Stay = -13.530448750000001
(North , 1 , 1 , Dormant , 100.0) : Craft = -13.35068125
(Centre , 1 , 1 , Ready , 25.0) : Shoot = -20.458733398437502
(East , 1 , 1 , Ready , 25.0) : Shoot = -8.0121875
(West , 1 , 1 , Ready , 25.0) : Shoot = 0.0419921875
(South , 1 , 1 , Ready , 25.0) : Up = -10.22260986328125
(North , 1 , 1 , Ready , 25.0) : Stay = -11.514723999023438
(Centre , 1 , 1 , Ready , 50.0) : Hit = -32.8383271484375
(East , 1 , 1 , Ready , 50.0) : Hit = -29.675375000000003
(West , 1 , 1 , Ready , 50.0) : Stay = -13.2661328125
(South , 1 , 1 , Ready , 50.0) : Stay = -13.329741943359377
(North , 1 , 1 , Ready , 50.0) : Craft = -13.250646484375
(Centre , 1 , 1 , Ready , 75.0) : Left = -33.719513671875
(East , 1 , 1 , Ready , 75.0) : Hit = -35.4525625
(West , 1 , 1 , Ready , 75.0) : Shoot = -13.2802734375
(South , 1 , 1 , Ready , 75.0) : Stay = -13.73964794921875
(North , 1 , 1 , Ready , 75.0) : Craft = -13.359138671875
(Centre , 1 , 1 , Ready , 100.0) : Left = -33.72833203125
(East , 1 , 1 , Ready , 100.0) : Left = -35.92172265625
(West , 1 , 1 , Ready , 100.0) : Stay = -13.28125
(South , 1 , 1 , Ready , 100.0) : Stay = -13.7937296875
(North , 1 , 1 , Ready , 100.0) : Craft = -13.370171875
(Centre , 1 , 2 , Dormant , 25.0) : Shoot = 15.841994140625001
(East , 1 , 2 , Dormant , 25.0) : Shoot = 35.65700625
(West , 1 , 2 , Dormant , 25.0) : Shoot = 2.532109375
(South , 1 , 2 , Dormant , 25.0) : Up = -7.122068164062499
(North , 1 , 2 , Dormant , 25.0) : Down = -7.122068164062499
(Centre , 1 , 2 , Dormant , 50.0) : Hit = -7.8590546093750016
(East , 1 , 2 , Dormant , 50.0) : Hit = -1.3898500000000003
(West , 1 , 2 , Dormant , 50.0) : Shoot = -12.4338515625
(South , 1 , 2 , Dormant , 50.0) : Gather = -12.835448730468752
(North , 1 , 2 , Dormant , 50.0) : Down = -12.9608151171875
(Centre , 1 , 2 , Dormant , 75.0) : Left = -13.408374453124999
(East , 1 , 2 , Dormant , 75.0) : Hit = -11.9595528125
(West , 1 , 2 , Dormant , 75.0) : Shoot = -13.2748515625
(South , 1 , 2 , Dormant , 75.0) : Stay = -13.458259492187501
(North , 1 , 2 , Dormant , 75.0) : Craft = -13.33868828125
(Centre , 1 , 2 , Dormant , 100.0) : Left = -13.471432187500001
(East , 1 , 2 , Dormant , 100.0) : Hit = -13.986767500000001
(West , 1 , 2 , Dormant , 100.0) : Shoot = -13.2809375
(South , 1 , 2 , Dormant , 100.0) : Stay = -13.530448750000001
(North , 1 , 2 , Dormant , 100.0) : Craft = -13.35068125
(Centre , 1 , 2 , Ready , 25.0) : Shoot = -19.7361748046875
(East , 1 , 2 , Ready , 25.0) : Shoot = -7.763359375
(West , 1 , 2 , Ready , 25.0) : Shoot = 2.529296875
(South , 1 , 2 , Ready , 25.0) : Up = -9.87435107421875
(North , 1 , 2 , Ready , 25.0) : Stay = -11.446658911132811
(Centre , 1 , 2 , Ready , 50.0) : Hit = -32.8383271484375
(East , 1 , 2 , Ready , 50.0) : Hit = -29.675375000000003
(West , 1 , 2 , Ready , 50.0) : Shoot = -12.4482421875
(South , 1 , 2 , Ready , 50.0) : Stay = -13.329741943359377
(North , 1 , 2 , Ready , 50.0) : Craft = -13.250646484375
(Centre , 1 , 2 , Ready , 75.0) : Left = -33.7194111328125
(East , 1 , 2 , Ready , 75.0) : Hit = -35.44586328125
(West , 1 , 2 , Ready , 75.0) : Shoot = -13.2802734375
(South , 1 , 2 , Ready , 75.0) : Stay = -13.73891376953125
(North , 1 , 2 , Ready , 75.0) : Craft = -13.359138671875
(Centre , 1 , 2 , Ready , 100.0) : Left = -33.72833203125
(East , 1 , 2 , Ready , 100.0) : Left = -35.92172265625
(West , 1 , 2 , Ready , 100.0) : Stay = -13.28125
(South , 1 , 2 , Ready , 100.0) : Stay = -13.7937296875
(North , 1 , 2 , Ready , 100.0) : Craft = -13.370171875
(Centre , 1 , 3 , Dormant , 25.0) : Shoot = 16.097705078125
(East , 1 , 3 , Dormant , 25.0) : Shoot = 35.67455546875
(West , 1 , 3 , Dormant , 25.0) : Shoot = 2.99072265625
(South , 1 , 3 , Dormant , 25.0) : Up = -7.078975937499999
(North , 1 , 3 , Dormant , 25.0) : Down = -7.078975937499999
(Centre , 1 , 3 , Dormant , 50.0) : Hit = -7.8590546093750016
(East , 1 , 3 , Dormant , 50.0) : Hit = -1.3898500000000003
(West , 1 , 3 , Dormant , 50.0) : Shoot = -12.1407421875
(South , 1 , 3 , Dormant , 50.0) : Gather = -12.835448730468752
(North , 1 , 3 , Dormant , 50.0) : Down = -12.9608151171875
(Centre , 1 , 3 , Dormant , 75.0) : Left = -13.3990609765625
(East , 1 , 3 , Dormant , 75.0) : Hit = -11.95885171875
(West , 1 , 3 , Dormant , 75.0) : Shoot = -13.22810546875
(South , 1 , 3 , Dormant , 75.0) : Stay = -13.458259492187501
(North , 1 , 3 , Dormant , 75.0) : Craft = -13.33868828125
(Centre , 1 , 3 , Dormant , 100.0) : Left = -13.471432187500001
(East , 1 , 3 , Dormant , 100.0) : Hit = -13.986767500000001
(West , 1 , 3 , Dormant , 100.0) : Shoot = -13.2809375
(South , 1 , 3 , Dormant , 100.0) : Stay = -13.530448750000001
(North , 1 , 3 , Dormant , 100.0) : Craft = -13.35068125
(Centre , 1 , 3 , Ready , 25.0) : Shoot = -19.6917412109375
(East , 1 , 3 , Ready , 25.0) : Shoot = -7.760283203124999
(West , 1 , 3 , Ready , 25.0) : Shoot = 2.99072265625
(South , 1 , 3 , Ready , 25.0) : Up = -9.844267187499998
(North , 1 , 3 , Ready , 25.0) : Stay = -11.446291821289062
(Centre , 1 , 3 , Ready , 50.0) : Hit = -32.8383271484375
(East , 1 , 3 , Ready , 50.0) : Hit = -29.675375000000003
(West , 1 , 3 , Ready , 50.0) : Shoot = -12.1435546875
(South , 1 , 3 , Ready , 50.0) : Stay = -13.329741943359377
(North , 1 , 3 , Ready , 50.0) : Craft = -13.250646484375
(Centre , 1 , 3 , Ready , 75.0) : Left = -33.71422314453125
